"编号","日期","类型","热量/kcal","餐品描述","照片"
"464ae80d","2015-12-01","早餐","0","没吃早餐","upload/photo/2015-12-01/5a90f754086a05d897da677b2b7edd81.jpg"
"464ae80d","2015-12-01","午餐","0","踢了一中午球，没有顾得上吃","upload/photo/2015-12-01/46064dc8c9a9a21849289a8649928a7d.jpg"
"464ae80d","2015-12-01","晚餐","560","焖锅","upload/photo/2015-12-01/fe19af22f4a225ac4aa075c76fbad210.jpg"
"464ae80d","2015-12-02","早餐","0","面，汤","upload/photo/2015-12-02/355c57b89452441226dafd922f990319.jpg"
"464ae80d","2015-12-02","午餐","836","面条","upload/photo/2015-12-02/14bd35fb1f3614df57ec494faf75c040.jpg"
"464ae80d","2015-12-02","晚餐","1032","土豆牛肉排骨","upload/photo/2015-12-02/1affa94e810eb03049371181caeda89b.jpg"
"47239d4a","2015-12-01","早餐","90","法式软面包1个，小米粥约半杯","upload/photo/2015-12-01/ad4260e1a35d1c904b616b5a6483642f.jpg"
"47239d4a","2015-12-01","午餐","450","花椰菜、土豆鸡块、米饭2两","upload/photo/2015-12-01/b1681e165c1a5863dc9134adfb85e02b.jpg"
"47239d4a","2015-12-01","晚餐","230","砂糖桔0.8斤、木瓜1斤","upload/photo/2015-12-01/c6b66289f4536b8d1e9d097c6b1131e7.jpg"
"47239d4a","2015-12-01","下午茶","0","我也想有- -","upload/photo/2015-12-01/af17c86edc2ec938fd759566d820f4ea.png"
"47239d4a","2015-12-01","夜宵","0","其实并没有","upload/photo/2015-12-01/af732faa303a7d3e732bb670a64dcfe1.png"
"47239d4a","2015-12-02","早餐","230","牛奶200ml、威化饼干58g","upload/photo/2015-12-02/c7c6871d666dca07b91dff6cfb18006c.jpg"
"47239d4a","2015-12-02","午餐","640","香辣小鸡腿饭，浏阳土菜馆","upload/photo/2015-12-02/1929485949bcc8b03d1bae6724f6732b.jpg"
"47239d4a","2015-12-02","晚餐","150","皮蛋瘦肉粥+咸鸭蛋","upload/photo/2015-12-02/09de01bbe56634087569895ec3b26fad.jpg"
"47239d4a","2015-12-02","下午茶","270","雪碧 600ml","upload/photo/2015-12-02/f2eea9aeff494bbc418c7ccb33c53349.jpg"
"47239d4a","2015-12-02","夜宵","0","哈哈哈哈暂时还木有- -","upload/photo/2015-12-02/ffbce7be8af548b40c714752c4843167.png"
"47239d4a","2015-12-03","早餐","70","华联 麻辣粉丝包一个","upload/photo/2015-12-03/6f812aacf90c9e740311cde2fda8b938.jpg"
"47239d4a","2015-12-03","午餐","680","猪肚饭+烤鸭半只","upload/photo/2015-12-03/21f7d1357b3c5108c5c4001465dcbf7a.jpg"
"47239d4a","2015-12-03","晚餐","450","奶油小方","upload/photo/2015-12-03/6a443193d9dde1e47c5bedb2c2f582a2.jpg"
"47239d4a","2015-12-03","课间餐","150","南丰贡桔","upload/photo/2015-12-03/32d30ecdbca058943b82e95a27a90e9a.jpg"
"47239d4a","2015-12-03","下午茶","150","南丰贡桔","upload/photo/2015-12-03/7b3cb1280b97391129b1c3afa7c3d9bc.jpg"
"47239d4a","2015-12-03","夜宵","200","牛奶200ml","upload/photo/2015-12-03/f27a7b7a8b57463454be67b98dba733e.jpg"
"47239d4a","2015-12-03","其他","500","木有啦","upload/photo/2015-12-03/0272ee22d32c1a0ad8fe0e5aea181c14.jpg"
"47239d4a","2015-12-04","早餐","350","教超羊角面包4个，牛奶200ml","upload/photo/2015-12-04/1dfe891c006e932d7f6a8f7def25dc11.jpg"
"47239d4a","2015-12-04","午餐","674","小碗宜宾燃粉+红豆双皮奶","upload/photo/2015-12-04/423dee79615a847b5cb96fa0d8c6de84.jpg"
"47239d4a","2015-12-04","晚餐","230","木瓜一只","upload/photo/2015-12-04/48abdcadd811041f2c1cce96999b759b.jpg"
"47239d4a","2015-12-04","课间餐","75","车厘子半斤","upload/photo/2015-12-04/8c917aa23a3833aa17142c3692b1fdc5.jpg"
"47239d4a","2015-12-04","其他","0","没有啦","upload/photo/2015-12-04/75489055c7248f8a8be34750561073df.jpg"
"47239d4a","2015-12-05","早餐","0","无","upload/photo/2015-12-05/48759d616246a766a868e17d809aecd7.png"
"47239d4a","2015-12-05","午餐","636","烤鸭饭半只","upload/photo/2015-12-05/211a83a6cd3a173a365a5679fb0c7be0.jpg"
"47239d4a","2015-12-05","晚餐","150","南丰贡桔一盒","upload/photo/2015-12-05/ade9578b61b34b5217fd62acaea3ad40.jpg"
"47239d4a","2015-12-05","课间餐","0","无","upload/photo/2015-12-05/0616646184baa1dcbec895ad45f53117.jpg"
"47239d4a","2015-12-05","其他","0","无","upload/photo/2015-12-05/44c46c0b1d070c9f906a01687a81e7f4.jpg"
"47239d4a","2015-12-06","早餐","358","桃李手撕面包一个，牛奶200ml","upload/photo/2015-12-06/406c7f18f64500123a9365485ded969a.jpg"
"47239d4a","2015-12-06","午餐","692","肥牛拌饭+炸中翅一只","upload/photo/2015-12-06/a79301842fb3e9b3ee4d36cb6e126fd5.jpg"
"47239d4a","2015-12-06","晚餐","0","无","upload/photo/2015-12-06/e8279cf9640ee1f093383ee13c289e24.png"
"47239d4a","2015-12-06","课间餐","30","葡萄干少量","upload/photo/2015-12-06/fe5cfd4a6b7cdd4fb683c120e04bc9ac.jpg"
"47239d4a","2015-12-06","其他","0","无","upload/photo/2015-12-06/c2ddc4b4640867d5666dc0b526cef125.png"
"47239d4a","2015-12-07","早餐","0","无","upload/photo/2015-12-07/a26ca0e635c99feebd89d84eeac285a5.jpg"
"47239d4a","2015-12-07","午餐","560","小笼6只，生煎4只","upload/photo/2015-12-07/83f560fd87a0de3f01a3977b830b4e69.jpg"
"47239d4a","2015-12-07","晚餐","0","无","upload/photo/2015-12-07/cccfa04e23301def1d1415249f44f72c.jpg"
"47239d4a","2015-12-07","课间餐","241","85°椰奶冻一盒","upload/photo/2015-12-07/f6ec9c0210da55cd124613e2ae2e3899.jpg"
"47239d4a","2015-12-07","其他","0","无","upload/photo/2015-12-07/b679347a440577372b661931c938c0c9.jpg"
"47239d4a","2015-12-08","早餐","340","蛋糕200g","upload/photo/2015-12-08/72955cb32f3cf2245e29b627b5ce0e64.jpg"
"47239d4a","2015-12-08","午餐","598","豆芽，粉丝，瓜炒蛋，米饭2两","upload/photo/2015-12-08/38e22b8235f3a164a492e98dec798e09.jpg"
"47239d4a","2015-12-08","晚餐","350","85°C凯撒大帝一个","upload/photo/2015-12-08/e0b4e9caed95f21c54e604b2a255b062.jpg"
"47239d4a","2015-12-08","课间餐","0","木有啦","upload/photo/2015-12-08/a47ba33c2d8a3a189d168da6a5a8da4e.jpg"
"47239d4a","2015-12-08","其他","0","木有啦","upload/photo/2015-12-08/b562be043fd7100814ac6984b32f8d67.jpg"
"4a66bb4a","2015-12-01","早餐","463","饼干和水果","upload/photo/2015-12-01/e793ab16108c70220beca7e5995836dd.jpg"
"4a66bb4a","2015-12-01","午餐","432","一荤一素","upload/photo/2015-12-01/651a58559d1015cbb7bb92ac2d482cd8.jpg"
"4a66bb4a","2015-12-01","晚餐","340","两素一荤","upload/photo/2015-12-01/671760199d83760097ea1be48e719a6f.jpg"
"4a66bb4a","2015-12-02","早餐","387","粥+鸡蛋饼","upload/photo/2015-12-02/1ae5bd729bc2a1b6c511d5a2248d9603.jpg"
"4a66bb4a","2015-12-02","午餐","367","两素一荤","upload/photo/2015-12-02/57c9c230390dcd1620b4d6a64f834131.jpg"
"4a66bb4a","2015-12-02","晚餐","367","两素一荤","upload/photo/2015-12-02/a0b159c38d9b9ed7ef3c0a6baa427b55.jpg"
"4a66bb4a","2015-12-03","早餐","255","包子加豆浆","upload/photo/2015-12-03/1214e28683baa630be3a089a566965bf.jpg"
"4a66bb4a","2015-12-03","午餐","360","两素一荤一汤","upload/photo/2015-12-03/f4ba6c2e89d615444c8eaa884655fb4b.jpg"
"4a66bb4a","2015-12-03","晚餐","340","两荤一素","upload/photo/2015-12-03/a2cc1f0808172f8eb423bfc8f34fde8e.jpg"
"4a66bb4a","2015-12-04","午餐","455","酸菜肉丝面","upload/photo/2015-12-04/e20bc05ac9bd37654f019e90cd23af2a.jpg"
"4a66bb4a","2015-12-04","晚餐","509","外卖，烤肉饭+鸡米花(忘了拍照了，抱歉)","upload/photo/2015-12-04/67755805d4625cc2beaec7a82235f878.jpg"
"4a66bb4a","2015-12-05","早餐","422","粥+鸡蛋饼+鸡蛋","upload/photo/2015-12-05/4d77c88fe86be900d28139ee55b3ca8d.jpg"
"4a66bb4a","2015-12-05","午餐","350","两素一荤","upload/photo/2015-12-05/a21798680b36ea7eae11ba0cc3ad0929.jpg"
"4a66bb4a","2015-12-05","晚餐","350","两荤一素","upload/photo/2015-12-05/f05774331dba18b28ee3b3f0600a1293.jpg"
"4a66bb4a","2015-12-06","早餐","418","粥+鸡蛋饼+鸡蛋","upload/photo/2015-12-06/be3becaca15a9cbdfa71e39045bb22b7.jpg"
"4a66bb4a","2015-12-06","午餐","279","外卖，无骨猪脊","upload/photo/2015-12-06/7192405937d3d6f5ee6ecb5daae08e2f.jpg"
"4a66bb4a","2015-12-06","晚餐","785","外卖，红烧肉鸡腿饭","upload/photo/2015-12-06/68bb78592c69a4cb2a3e3df48b5ce47d.jpg"
"4a66bb4a","2015-12-07","早餐","241","包子+豆浆","upload/photo/2015-12-07/82ac89598504ec70add721de01207800.jpg"
"4a66bb4a","2015-12-07","午餐","578","两荤一素","upload/photo/2015-12-07/585fa50c8b5888e490c619596015532f.jpg"
"4a66bb4a","2015-12-07","晚餐","350","一荤一素","upload/photo/2015-12-07/cec93ebd9be0580c594fc9ac90de40c1.jpg"
"4f80b39f","2015-12-01","早餐","335","鸡蛋两个。燕麦片约30g（忘记拍照）。","upload/photo/2015-12-01/4d2c406c7c4b5afab15d910a5749f8d9.jpg"
"4f80b39f","2015-12-01","午餐","610","一餐荠菜肉水饺8个，玉米一个，香蕉一根，贡橘两个（忘记拍照了）","upload/photo/2015-12-01/97cbc9c0851bf7565cd9aa7d5ed13756.jpg"
"4f80b39f","2015-12-01","晚餐","485","橘子一个，香蕉两根，加酸奶自行DIY的沙拉（七点半食用）","upload/photo/2015-12-01/78d32801adec15d53c6f2a58090ae719.jpg"
"4f80b39f","2015-12-01","下午茶","120","玉米一根（下午四点半食用）（忘记拍照）","upload/photo/2015-12-01/17577b0a6c04aeebada667568fe1d739.jpg"
"4f80b39f","2015-12-02","早餐","415","30g燕麦片 橘子两个 鸡蛋两个 香蕉一根","upload/photo/2015-12-02/55dedde7289a058227d377dd8dd52d3c.jpg"
"4f80b39f","2015-12-02","午餐","395","橘子两个 鸡蛋两个 玉米一个","upload/photo/2015-12-02/6b7b5992ce03365c617cdbb8ee8d4a26.jpg"
"4f80b39f","2015-12-02","晚餐","505","鸡蛋两个 脱脂牛奶200ml 玉米一根（忘拍了 ）","upload/photo/2015-12-02/7ba513ea4afd3adac6a22b31ae78710e.jpg"
"4f80b39f","2015-12-03","早餐","560","生煎两个 流沙包一个 脱脂牛奶一杯","upload/photo/2015-12-03/e4cfb295e62e02144a4f15b108c27e61.jpg"
"4f80b39f","2015-12-03","午餐","545","香蕉 莲藕 麻辣粉丝","upload/photo/2015-12-03/d9ef8cce7beaca9b46dca24f93f10233.jpg"
"4f80b39f","2015-12-03","晚餐","170","南瓜粥 玉米","upload/photo/2015-12-03/b568f6cff48a6efd6deb8f66b7ac3539.jpg"
"4f80b39f","2015-12-03","课间餐","135","香蕉","upload/photo/2015-12-03/cacafcb9bdb2af9aebe95ea26808e437.jpg"
"4f80b39f","2015-12-03","课间餐","245","酸奶350g","upload/photo/2015-12-03/010b933476613aec5e322f53114b8f8c.jpg"
"4f80b39f","2015-12-04","早餐","366","豆沙包 脱脂奶","upload/photo/2015-12-04/127633559e7d3f5e8ef02f330675de9e.jpg"
"4f80b39f","2015-12-04","午餐","191","冬瓜 千叶豆腐 燕麦30g(没有入镜","upload/photo/2015-12-04/3aa918669af5137455f36cbe430b8fc7.jpg"
"4f80b39f","2015-12-04","晚餐","370","苹果一个 玉米一根 燕麦30g (后两者忘拍了","upload/photo/2015-12-04/13454da2b17b439e118b5068a5c9ae01.jpg"
"4f80b39f","2015-12-05","早餐","510","鸡蛋两个 燕麦30片g左右","upload/photo/2015-12-05/243a2a756e38c22e6369ba2045fcc844.jpg"
"4f80b39f","2015-12-05","午餐","290","丸子 紫甘蓝吃完了 米饭没有吃","upload/photo/2015-12-05/438dd25033be6288f9a4a1c47ccd3ab8.jpg"
"4f80b39f","2015-12-05","晚餐","380","忘记拍了 用张昨天的图 一碗粥和图上一样 一个红薯 一个杂粮馒头","upload/photo/2015-12-05/a1789e7886bb99c2c9fc24855fd83db4.jpg"
"4f80b39f","2015-12-05","下午茶","240","两杯豆浆","upload/photo/2015-12-05/ee00639e48e0c003212a383f7619b298.jpg"
"4f80b39f","2015-12-05","夜宵","120","一个玉米 忘记拍了 盗图","upload/photo/2015-12-05/dafe172fc9886d55c0c02b6d82f052c2.jpg"
"4f80b39f","2015-12-06","早餐","400","鸡蛋两个 20g燕麦","upload/photo/2015-12-06/4ac1378d0e7602b52408bc8bdfcb08c1.jpg"
"4f80b39f","2015-12-06","午餐","230","莲藕 千叶豆腐 没吃米饭","upload/photo/2015-12-06/295a631a80c78b8ac2980eda0612a453.jpg"
"4f80b39f","2015-12-06","晚餐","340","玉米一个 蜜豆粽子一个 一包小包的卫龙(忘拍了","upload/photo/2015-12-06/c0b537a6a4b809c0ee6247ecb114ebe1.jpg"
"4f80b39f","2015-12-06","课间餐","465","350g莫斯利安","upload/photo/2015-12-06/676d79c1112222d9d756adcada9ff5ae.jpg"
"4f80b39f","2015-12-07","早餐","300","生煎两个 豆浆两包(忘记拍了","upload/photo/2015-12-07/3ea85f0fa6eff49c4ea6d8182638b819.jpg"
"4f80b39f","2015-12-07","午餐","410","鱼丸和南瓜两个菜 没有米饭 还有一杯黑芝麻糊","upload/photo/2015-12-07/658e5d68c38c75bb3d237ab9e8fd3fc1.jpg"
"4f80b39f","2015-12-07","晚餐","360","一个鸡蛋灌饼 一个肉夹馍(忘记拍了 一杯酸奶如图","upload/photo/2015-12-07/6206e3741c6d5fe76bcb37149524b619.jpg"
"51dd4363","2015-12-01","早餐","375","早餐，时间来不及所以带到教室","upload/photo/2015-12-01/d48843784b28b38eb5f5d9f8d1472549.jpg"
"51dd4363","2015-12-01","午餐","630","忘记拍照了，实际上是二餐二楼的虾和蔬菜","upload/photo/2015-12-01/d0644f04b20902a4b64afcb2c6a98794.jpg"
"51dd4363","2015-12-01","晚餐","530","外卖","upload/photo/2015-12-01/1bfc4f2d630537c0beded04483680b69.jpg"
"51dd4363","2015-12-02","早餐","400","带到教室里吃~","upload/photo/2015-12-02/2a1c7acca0e7e156021536ff8b9d4bb5.jpg"
"51dd4363","2015-12-02","午餐","380","外卖","upload/photo/2015-12-02/3db180bd03b3813c22af0146243d53db.jpg"
"51dd4363","2015-12-02","晚餐","530","二餐二楼，食堂","upload/photo/2015-12-02/260eeae6fc9c99c02005dbb8e7d143c8.jpg"
"51dd4363","2015-12-03","早餐","320","肉包与豆浆","upload/photo/2015-12-03/e4c5f3dcd9446536f02b14cf2216348a.jpg"
"51dd4363","2015-12-03","午餐","470","二餐二楼","upload/photo/2015-12-03/2326d6dfd67b74432c9745c509e89c35.jpg"
"51dd4363","2015-12-03","晚餐","552","上课前点外卖，香菇卤肉饭和海带","upload/photo/2015-12-03/5800dd90cc2dd4e89fe94dc986f900fa.jpg"
"51dd4363","2015-12-04","早餐","265","鸡蛋火腿肠夹馍","upload/photo/2015-12-04/9198f06b1b9b0630178f6d736a40733d.jpg"
"51dd4363","2015-12-04","午餐","530","二餐二楼鹌鹑蛋烧肉和豆腐，照片忘拍了","upload/photo/2015-12-04/f4d258246ba3195fe51363c4ef358f00.jpg"
"51dd4363","2015-12-04","晚餐","530","二餐二楼鸭腿蛋糊","upload/photo/2015-12-04/3f85253998406eb2e079a2d248908cd6.jpg"
"51dd4363","2015-12-04","其他","480","水果","upload/photo/2015-12-04/df65c62158c3b4e51bebd840b403e47c.jpg"
"51dd4363","2015-12-05","早餐","180","两个香蕉","upload/photo/2015-12-05/e11a10cb76d9b8393bfae565d31ed112.jpg"
"51dd4363","2015-12-05","午餐","540","五餐一楼","upload/photo/2015-12-05/ffa585365469aab47491aa201523ab4d.jpg"
"51dd4363","2015-12-05","晚餐","540","五餐一楼","upload/photo/2015-12-05/d5d6a3a5b3b7677b5dcf3ed73a160331.jpg"
"51dd4363","2015-12-06","早餐","300","市场门口的辣饼","upload/photo/2015-12-06/0a7ee31e5ae8f29ca00fb86bb499168f.jpg"
"51dd4363","2015-12-06","午餐","560","卢湾日月光的蒸菜餐厅","upload/photo/2015-12-06/63913c073637c1772b0941db2032aff2.jpg"
"51dd4363","2015-12-06","晚餐","420","四餐烤鸭饭","upload/photo/2015-12-06/498de0a8b03ebfe231e9c2291fd0014c.jpg"
"51dd4363","2015-12-07","早餐","80","茶叶蛋","upload/photo/2015-12-07/bd5cd46194b4f350011dee0e4137bba6.jpg"
"51dd4363","2015-12-07","午餐","300","外卖，鸭腿翅根","upload/photo/2015-12-07/34ac132a115ad9b50aad3d8c789766c6.jpg"
"51dd4363","2015-12-07","晚餐","500","一餐清真餐厅鸡柳韭芯忘记拍照","upload/photo/2015-12-07/bf513682d4f132f397ec2637db388161.jpg"
"52faf411","2015-12-01","早餐","0","一块吐司面包 一盒牛奶 一个橘子","upload/photo/2015-12-01/d62263f0d5b0ddf842ee057093ddaec6.jpg"
"52faf411","2015-12-01","午餐","0","一碗粥","upload/photo/2015-12-01/bd322017cc2b06d3d3351f2bbf32f837.jpg"
"52faf411","2015-12-01","晚餐","0","一碗牛奶泡麦片","upload/photo/2015-12-01/29fe56c2cfa11d5a5cd5e0d0cce36891.jpg"
"52faf411","2015-12-02","早餐","0","一片吐司面包 一盒牛奶","upload/photo/2015-12-02/2430c28d84a793f910087476ad334ef2.jpg"
"52faf411","2015-12-02","午餐","0","和好友一起吃的麻辣香锅 菜有香菜 土豆 金针菇 午餐肉 腐竹 肥牛 花生等 半碗米饭","upload/photo/2015-12-02/df3ba1ed187aeef7c388172b7cabdf57.jpg"
"52faf411","2015-12-02","晚餐","0","一个煎饼 加金针菇和里脊肉","upload/photo/2015-12-02/b3399f71c59a95353ed070b99dfba8e9.jpg"
"52faf411","2015-12-03","早餐","339","一片吐司面包 一盒牛奶","upload/photo/2015-12-03/9da03103260efd15f5d96e6bfaf93d28.jpg"
"52faf411","2015-12-03","午餐","447","一盒方便面","upload/photo/2015-12-03/885335413b041471a82c721c81695a33.jpg"
"52faf411","2015-12-03","晚餐","428","牛奶泡麦片","upload/photo/2015-12-03/7a5916da86070e14e97bca1d276818dd.jpg"
"52faf411","2015-12-04","早餐","0","一片吐司 一杯牛奶","upload/photo/2015-12-04/2a7034e8c70ba05cfd24fb3627d0928b.jpg"
"52faf411","2015-12-04","午餐","0","外卖 一份土豆脆皮鸡饭","upload/photo/2015-12-04/7d3c591d4b9d88a0623ce39ce7462a7a.jpg"
"52faf411","2015-12-04","晚餐","812","一份意大利面 和一个巧克力熔岩蛋糕","upload/photo/2015-12-04/47e65f57699c033737e266c99da6d744.jpg"
"52faf411","2015-12-05","早餐","1100","五个小米粑粑","upload/photo/2015-12-05/5945cddb39efc9d38830e413f6f03abb.jpg"
"52faf411","2015-12-05","晚餐","860","和好友一起吃的火锅 菜有土豆 金针菇 肥牛 牛丸 虾丸 娃娃菜等 外加一瓶饮料","upload/photo/2015-12-05/aec0e6ae60f48e99010ffd12c2bf96ec.jpg"
"52faf411","2015-12-06","午餐","517","一个煎饼加金针菇和里脊","upload/photo/2015-12-06/8acdaaa0bb8a9b6870b34c47c6d169c5.jpg"
"52faf411","2015-12-06","晚餐","456","外卖 脆皮鸡饭","upload/photo/2015-12-06/9178ebf92f0c6972e5541d9453b25d17.jpg"
"52faf411","2015-12-07","早餐","0","一盒牛奶 一片吐司","upload/photo/2015-12-07/d4f521c6eea5420d9d0b7fb8ac2dd967.jpg"
"52faf411","2015-12-07","午餐","0","牛奶泡麦片一个橘子","upload/photo/2015-12-07/04997064d7c2b1cb3577e3c27083d77f.jpg"
"52faf411","2015-12-07","晚餐","0","一碗汤 一份饭 黄瓜吵鸡蛋和鸡米花","upload/photo/2015-12-07/737f839d26fa0de5f475eafd65dcfab1.jpg"
"5421a2c2","2015-12-01","早餐","587","十个白菜猪肉馅的饺子，一杯豆浆。","upload/photo/2015-12-01/544ad078965c00e74dbb31d756fbb792.jpg"
"5421a2c2","2015-12-01","午餐","789","一两米饭，两个菜。","upload/photo/2015-12-01/936182ba95e32a7511d33b841e3f1c1a.jpg"
"5421a2c2","2015-12-01","晚餐","910","一盆麻辣烫和一碗粥。","upload/photo/2015-12-01/83f6879d302787995d54364f35cbf5bb.jpg"
"5421a2c2","2015-12-02","早餐","598","一盘香菇猪肉馅的饺子，一杯豆浆。","upload/photo/2015-12-02/cdd24f97778938feba923db493074d30.jpg"
"5421a2c2","2015-12-02","午餐","546","香蕉片。","upload/photo/2015-12-02/1f752f6b29fdd3dda427acdcc3850977.jpg"
"5421a2c2","2015-12-02","晚餐","1715","鸡排，南瓜饼。","upload/photo/2015-12-02/d5baea68961f33d9d48490ce89106f3a.jpg"
"5421a2c2","2015-12-03","早餐","521","抄手。","upload/photo/2015-12-03/6c59f0245e192d4c13e0ae2b90dad712.jpg"
"5421a2c2","2015-12-03","午餐","715","卤肉饭。","upload/photo/2015-12-03/ef3a5248e2ca61f62d744a1720a2fba3.jpg"
"5421a2c2","2015-12-03","晚餐","681","麻辣烫(图为还剩半个丸子的状态)。","upload/photo/2015-12-03/2c07150d30564a70e51846d15e02a6f8.jpg"
"5421a2c2","2015-12-04","早餐","457","饺子，豆浆。","upload/photo/2015-12-04/1e6b8cac1841d10da90cd7dd3503bc78.jpg"
"5421a2c2","2015-12-04","午餐","756","麻辣香锅。","upload/photo/2015-12-04/1ce9166203333925bee22e92e0353379.jpg"
"5421a2c2","2015-12-04","晚餐","895","南瓜饼，鸡肉卷，烧仙草。","upload/photo/2015-12-04/6e5786f7d60fe02e38505a218c200667.jpg"
"5421a2c2","2015-12-05","早餐","0","没吃(´･ᆺ･`)","upload/photo/2015-12-05/b4d6ab62974b8084a8d61e306eb1d842.jpg"
"5421a2c2","2015-12-05","午餐","222","饺子","upload/photo/2015-12-05/58c1788efaabf0649ec5bdf1f1985290.jpg"
"5421a2c2","2015-12-05","晚餐","510","麻辣烫","upload/photo/2015-12-05/97f9a0cfc6768f381d84f0186b386f45.jpg"
"5421a2c2","2015-12-06","早餐","521","牛肉笋尖面","upload/photo/2015-12-06/e1c8155c8742d65b79b30094d920df9f.jpg"
"5421a2c2","2015-12-06","午餐","752","鸡排，奶茶","upload/photo/2015-12-06/1b80665a28ff0ab06b3e9a437a7debe9.jpg"
"5421a2c2","2015-12-06","晚餐","965","土豆烧肉，鸡腿，米饭","upload/photo/2015-12-06/7cbfb1dc75771d6e79a7b85438115142.jpg"
"5421a2c2","2015-12-07","早餐","328","绿豆粥","upload/photo/2015-12-07/80c7643e9a99b4658303b365b4f6e4c5.jpg"
"5421a2c2","2015-12-07","午餐","1003","鸡肉，花菜，培根，米饭。","upload/photo/2015-12-07/131f6e6fac541019775b5324ff850f14.jpg"
"5421a2c2","2015-12-07","晚餐","1040","燃面，狼牙土豆。","upload/photo/2015-12-07/6144d068221fd1526467c6022c2f2717.jpg"
"55ab7616","2015-12-01","早餐","212.5","八宝粥","upload/photo/2015-12-01/be6480c37f3efb436821d8cf95664eda.jpg"
"55ab7616","2015-12-01","午餐","402","水煮肉片 里面有肉片、白菜、豆皮、香菜、木耳和粉条。一碗大麦茶。一辆米饭（图中的没吃完）","upload/photo/2015-12-01/3cf5077853cfdbe94b3a60a8a17a49eb.jpg"
"55ab7616","2015-12-01","晚餐","631.5","芝麻汤圆 芝士飞饼","upload/photo/2015-12-01/4cb1ac1ac11ded00e3e0d821de8e1c28.jpg"
"55ab7616","2015-12-02","早餐","0","没吃","upload/photo/2015-12-02/19ab663a6694b35765b8ab2c7746c89b.jpg"
"55ab7616","2015-12-02","午餐","610","芝士肥牛饭 有牛肉洋葱和芝士 都吃了 米饭只吃了一半","upload/photo/2015-12-02/2fb882962808a49e42484816dc9e05fb.jpg"
"55ab7616","2015-12-02","晚餐","374","","upload/photo/2015-12-02/c2569e29badf5ccf444e8c4699508f87.jpg"
"55ab7616","2015-12-02","夜宵","40","","upload/photo/2015-12-02/31d108f3fba687fb02c97537b3380e51.jpg"
"55ab7616","2015-12-02","夜宵","342","","upload/photo/2015-12-02/f4fe2a75cbf7c79e484e27331b9b78ed.jpg"
"55ab7616","2015-12-03","早餐","0","没吃","upload/photo/2015-12-03/35c61a6d0b32a893af10a5e70fcad429.jpg"
"55ab7616","2015-12-03","午餐","320","蛋糕","upload/photo/2015-12-03/dee364a5b77ea740a44d9290166e5b7f.jpg"
"55ab7616","2015-12-03","晚餐","592","5个蛋黄棒","upload/photo/2015-12-03/6149905230bf2fa588ab78e86ebf2d9d.jpg"
"55ab7616","2015-12-04","早餐","397","摩卡味巧克力夹心蛋糕","upload/photo/2015-12-04/5930e68e6f8c5b634160629cca1b9358.jpg"
"55ab7616","2015-12-04","午餐","262","一两饭 没吃完 水煮娃娃菜木耳和肉 白菜汤","upload/photo/2015-12-04/c030f9f782a08aef579fe20a3bac013c.jpg"
"55ab7616","2015-12-04","晚餐","336.8","白菜汤 辣炒包菜 鸡蛋炒肉 都吃完了 一两饭 剩两口","upload/photo/2015-12-04/dd1144643929b9072eeb229d06071d33.jpg"
"55ab7616","2015-12-04","下午茶","79","双皮奶","upload/photo/2015-12-04/0aeee327de74adf6eda7683b911b8486.jpg"
"55ab7616","2015-12-05","早餐","0","没吃","upload/photo/2015-12-05/2ad3edf99b552f40ca8dd23d4791a334.jpg"
"55ab7616","2015-12-05","午餐","861","牛油火锅 点了五花肉 鸭胗 午餐肉 娃娃菜 面 豆腐 厚百叶 冬笋片 羊肉卷 喝了豆浆","upload/photo/2015-12-05/1aac3216ee0c8f455677bc5af180a6b0.jpg"
"55ab7616","2015-12-05","晚餐","347","炒面 里面有鸡肉","upload/photo/2015-12-05/928312f1edb16fbf3df2f615374ff70a.jpg"
"55ab7616","2015-12-06","早餐","0","没吃","upload/photo/2015-12-06/598cd1c090be0f01199ada2013fe658d.jpg"
"55ab7616","2015-12-06","午餐","629","大盘鸡拌面 炒菠菜 粉条炒排骨 羊肉炒洋葱 没吃米饭","upload/photo/2015-12-06/dc31b89a9c0048eccf9611fe5d1eabe1.jpg"
"55ab7616","2015-12-06","晚餐","596","麻辣烫 里面有一个鸡蛋 还有鸭血 菠菜 茼蒿 粉丝 魔芋丝 平菇 木耳 半杯珍珠奶茶 两小口鸡排","upload/photo/2015-12-06/ddb89061cbeb7c16deb339421ad3203f.jpg"
"55ab7616","2015-12-07","早餐","0","没吃","upload/photo/2015-12-07/a15e7871b78e34e74c176883c77e9a93.jpg"
"55ab7616","2015-12-07","午餐","127.5","八宝粥","upload/photo/2015-12-07/4ab5a36031f24e100593a2b00a8519a7.jpg"
"55ab7616","2015-12-07","晚餐","239","黄焖鸡米饭 有鸡块青椒和几小根油菜 吃了一两米","upload/photo/2015-12-07/5b97dc908ef2b5a32fad98c9136e42b3.jpg"
"562c5731","2015-12-01","早餐","125","4*生煎+1*豆浆","upload/photo/2015-12-01/24a2195a9769acb955624157d5724059.jpg"
"562c5731","2015-12-01","午餐","251","2两饭+1*煸土豆+1*青椒肉丝+1*莴笋肉片","upload/photo/2015-12-01/037a6be8cb77146fc31f4c55ebd00f74.jpg"
